node,degree,pagerank,betweenness,degree_norm,pagerank_norm,betweenness_norm
21742,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21743,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21749,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21750,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21752,2,1.1310434518718199e-05,0.0,0.0014461315979754157,0.0009918794687321074,0.0
21753,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21754,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21756,2,1.1305310119797407e-05,0.0,0.0014461315979754157,0.0009914300796241369,0.0
21757,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21758,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21759,2,1.1136382654822647e-05,0.0,0.0014461315979754157,0.0009766158225824528,0.0
21760,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21761,2,9.97724271684968e-06,0.0,0.0014461315979754157,0.0008749639272498683,0.0
21762,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21764,3,2.3962701057032625e-05,4.9987734669118226e-05,0.0021691973969631237,0.002101432191177165,0.0008054498869380055
21765,6,1.632926036522312e-05,6.186771930734838e-07,0.004338394793926247,0.0014320102440840018,9.968714895976506e-06
21766,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21767,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21768,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21769,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21770,2,1.1310434518718199e-05,0.0,0.0014461315979754157,0.0009918794687321074,0.0
21771,2,1.2648863107680699e-05,0.0,0.0014461315979754157,0.00110925425531161,0.0
21772,2,1.2648863107680699e-05,0.0,0.0014461315979754157,0.00110925425531161,0.0
21773,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21774,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21775,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21776,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21777,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21778,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21779,6,1.6348230037403748e-05,0.0,0.004338394793926247,0.0014336738077900119,0.0
21781,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21782,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21783,2,1.1324449463629684e-05,6.088790864693627e-07,0.0014461315979754157,0.000993108522849357,9.810838490719612e-06
21784,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21786,3,2.3962701057032625e-05,4.9987734669118226e-05,0.0021691973969631237,0.002101432191177165,0.0008054498869380055
21788,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21789,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21790,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21791,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21792,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21794,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21795,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21796,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21797,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21798,2,9.904781074090963e-06,0.0,0.0014461315979754157,0.0008686093335687833,0.0
21800,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21802,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21803,2,9.391131946153248e-06,3.568723296078048e-06,0.0014461315979754157,0.0008235643776663014,5.750266129012793e-05
21804,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21805,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21806,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21807,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21808,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21809,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21810,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21812,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21813,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21814,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21815,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21816,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21817,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21818,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21819,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21820,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21821,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21822,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21823,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21824,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21825,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21826,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21827,2,1.0602297101536032e-05,0.0,0.0014461315979754157,0.0009297786746395763,0.0
21829,2,1.1066674424444787e-05,0.0,0.0014461315979754157,0.0009705026920569173,0.0
21830,2,8.979298344849974e-06,0.0,0.0014461315979754157,0.0007874482326154024,0.0
21831,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21832,3,1.2416502265920008e-05,0.0,0.0021691973969631237,0.001088877147084838,0.0
21833,3,1.2416502265920008e-05,0.0,0.0021691973969631237,0.001088877147084838,0.0
21834,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21835,6,1.4524510770122536e-05,6.844891859335309e-07,0.004338394793926247,0.001273740986910872,1.1029140269503937e-05
21836,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21838,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21839,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21840,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21841,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21842,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21843,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21844,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21845,5,2.003008366755774e-05,1.711413752757963e-05,0.0036153289949385392,0.0017565575145638518,0.00027575924830109224
21846,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21847,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21848,7,2.1880433947311896e-05,1.5680257638659517e-06,0.005061460592913955,0.0019188257677784817,2.5265521284003186e-05
21849,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21850,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21851,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21852,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21853,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21856,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21857,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21858,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21862,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21863,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21865,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21866,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21867,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21868,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21869,2,8.89447803611129e-06,0.0,0.0014461315979754157,0.0007800098337961363,0.0
21870,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21871,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21872,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21873,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21874,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21875,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21876,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21877,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21878,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21880,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21881,2,1.2648863107680699e-05,0.0,0.0014461315979754157,0.00110925425531161,0.0
21882,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21883,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21884,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21885,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21886,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21887,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21888,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21890,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21891,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21892,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21893,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21894,2,1.2648863107680699e-05,0.0,0.0014461315979754157,0.00110925425531161,0.0
21895,2,1.2648863107680699e-05,0.0,0.0014461315979754157,0.00110925425531161,0.0
21896,2,1.8086319917955228e-05,0.0,0.0014461315979754157,0.0015860972769747687,0.0
21897,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21898,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21899,3,1.2510256651700635e-05,3.1443472497478227e-05,0.0021691973969631237,0.0010970990284109264,0.0005066471112498379
21900,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21901,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21902,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21903,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21904,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21905,6,2.6786301987725205e-05,2.7237220547812398e-05,0.004338394793926247,0.002349050599330439,0.0004388719824164019
21906,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21907,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21908,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21909,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21910,2,1.0511883471303759e-05,0.0,0.0014461315979754157,0.0009218497640948477,0.0
21911,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21912,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21913,2,1.377168751421483e-05,2.070440692091428e-05,0.0014461315979754157,0.0012077214250732484,0.0003336090807865976
21914,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21915,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21916,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21917,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21918,4,2.710749785906444e-05,7.498160200367734e-05,0.0028922631959508315,0.002377218181194395,0.0012081748304070084
21919,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21920,2,1.2648863107680699e-05,0.0,0.0014461315979754157,0.00110925425531161,0.0
21921,2,1.2648863107680699e-05,0.0,0.0014461315979754157,0.00110925425531161,0.0
21922,4,1.964345769603297e-05,5.27700061639781e-06,0.0028922631959508315,0.0017226519769296103,8.502804894007767e-05
21923,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21924,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21925,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21926,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21927,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21928,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21929,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21931,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21932,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21933,8,3.452084287221541e-05,2.7237220547812398e-05,0.005784526391901663,0.003027338625373875,0.0004388719824164019
21934,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21935,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21936,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21937,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21939,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21940,5,2.8645922561174137e-05,9.997546933823645e-05,0.0036153289949385392,0.002512131819895682,0.001610899773876011
21942,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21943,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
21944,1,7.282641127215227e-06,0.0,0.0007230657989877079,0.0006386582407841453,0.0
11395,6,1.4801205706189725e-05,2.547134086409776e-06,0.004338394793926247,0.0012980060163165054,4.1041845074490626e-05
11396,5,1.3088662682481718e-05,0.0,0.0036153289949385392,0.0011478229033931942,0.0
13115,6,1.8798158661444584e-05,2.499433931094995e-05,0.004338394793926247,0.0016485226624492757,0.0004027325484011557
13118,5,1.346006985541701e-05,4.719763908353748e-10,0.0036153289949385392,0.0011803938138002772,7.604932152898985e-09
13119,3,9.328767203950339e-06,0.0,0.0021691973969631237,0.0008180952414221133,0.0
12256,6,1.2780186472970606e-05,2.1979681800372665e-07,0.004338394793926247,0.0011207707845466539,3.54157521604605e-06
12259,14,2.4878933950741778e-05,1.566233138391601e-05,0.01012292118582791,0.0021817821188782724,0.0002523663679873504
8510,2,7.042658304139576e-06,0.0,0.0014461315979754157,0.0006176127155513901,0.0
14076,3,1.2626378254876274e-05,0.0,0.0021691973969631237,0.001107282424448944,0.0
14077,5,1.1556348993984376e-05,3.351277971199695e-08,0.0036153289949385392,0.0010134451759272536,5.399897556606436e-07
14078,5,1.19401599736144e-05,0.0,0.0036153289949385392,0.0010471038501310562,0.0
14079,5,1.19401599736144e-05,0.0,0.0036153289949385392,0.0010471038501310562,0.0
14080,1,5.44419052394904e-06,0.0,0.0007230657989877079,0.00047743354118130933,0.0
14081,3,1.2626378254876274e-05,0.0,0.0021691973969631237,0.001107282424448944,0.0
14082,3,1.2626378254876274e-05,0.0,0.0021691973969631237,0.001107282424448944,0.0
14084,5,1.1745803007714949e-05,0.0,0.0036153289949385392,0.0010300595284684628,0.0
14085,5,1.1745803007714949e-05,0.0,0.0036153289949385392,0.0010300595284684628,0.0
14086,7,1.3958723460013052e-05,3.7735023453640927e-08,0.005061460592913955,0.001224123722813899,6.080225594442648e-07
14087,6,1.5488172649708997e-05,9.04911040194494e-08,0.004338394793926247,0.0013582502452934516,1.458078666373111e-06
14088,5,1.346280812791642e-05,0.0,0.0036153289949385392,0.0011806339492493145,0.0
14089,5,1.346280812791642e-05,0.0,0.0036153289949385392,0.0011806339492493145,0.0
14652,4,9.80957109933774e-06,0.0,0.0028922631959508315,0.0008602598029632229,0.0
16302,3,8.592472532003916e-06,0.0,0.0021691973969631237,0.0007535251697036605,0.0
16305,4,1.004941310737206e-05,0.0,0.0028922631959508315,0.0008812929792850539,0.0
16438,2,6.878781499862284e-06,0.0,0.0014461315979754157,0.0006032413810730312,0.0
16477,3,8.58130354317918e-06,0.0,0.0021691973969631237,0.0007525456944515453,0.0
16478,15,2.748403182256394e-05,1.7869540623267944e-06,0.010845986984815618,0.0024102386904469256,2.879310208777491e-05
12006,4,1.1123378377662032e-05,0.0,0.0028922631959508315,0.0009754753999488248,0.0
12007,4,1.1123378377662032e-05,0.0,0.0028922631959508315,0.0009754753999488248,0.0
12008,3,9.323983166326101e-06,0.0,0.0021691973969631237,0.000817675700626464,0.0
12009,6,1.3110458394964688e-05,7.549909722200019e-08,0.004338394793926247,0.0011497342994304081,1.2165132051672992e-06
22155,3,8.62056165503753e-06,0.0,0.0021691973969631237,0.0007559884724517224,0.0
22156,5,1.206278088603231e-05,0.0,0.0036153289949385392,0.0010578572093643587,0.0
13120,4,1.0213438782635214e-05,0.0,0.0028922631959508315,0.0008956773691481659,0.0
14219,33,5.9957382713623585e-05,8.712981297878849e-06,0.02386117136659436,0.0052580205308766816,0.00014039183507159457
14351,4,1.037229943440103e-05,0.0,0.0028922631959508315,0.0009096088072918678,0.0
14514,4,1.0256655204701483e-05,0.0,0.0028922631959508315,0.0008994672749814611,0.0
14555,9,1.8324676873357666e-05,3.7661691719882326e-06,0.006507592190889371,0.0016070002201730967,6.068409688589782e-05
14557,10,2.1090019236980545e-05,2.04154034593774e-06,0.0072306579898770785,0.001849509587072601,3.289523823592656e-05
14561,9,1.9424952462233574e-05,3.69327024279872e-06,0.006507592190889371,0.0017034899496124942,5.950948005914514e-05
14562,6,1.4120547047354437e-05,0.0,0.004338394793926247,0.0012383149984518827,0.0
14563,6,1.4120547047354437e-05,0.0,0.004338394793926247,0.0012383149984518827,0.0
14870,21,3.905117257971589e-05,5.50877138323924e-06,0.015184381778741865,0.0034246302604582987,8.876255979926435e-05
15921,36,5.967628278026475e-05,5.8580358738559046e-05,0.026030368763557483,0.005233369200983107,0.0009439024119632604
16010,6,1.3363250055043184e-05,9.216894828330737e-08,0.004338394793926247,0.0011719031079835724,1.4851136876952287e-06
16085,24,4.241183049569406e-05,1.6897268994253314e-06,0.01735357917570499,0.00371934639915078,2.722648563906702e-05
16086,16,2.8739116418606425e-05,4.222349730316028e-05,0.011569052783803326,0.0025203045451474004,0.0006803451157383192
17995,10,2.034226165216084e-05,1.5355617517545306e-07,0.0072306579898770785,0.001783934264148984,2.4742430268621525e-06
18040,5,1.2145864906837265e-05,0.0,0.0036153289949385392,0.0010651433427379053,0.0
18437,5,1.2424980667685643e-05,9.801804500372389e-08,0.0036153289949385392,0.0010896206687086164,1.579359892755996e-06
19743,5,1.2842844820723926e-05,0.0,0.0036153289949385392,0.0011262656688128896,0.0
9885,17,3.362793902769208e-05,9.529275384040966e-06,0.012292118582791034,0.0029490345611516786,0.00015354474115464667
10414,26,5.232237952017784e-05,7.002422970368078e-05,0.018799710773680405,0.004588461558694846,0.0011282969366602329
13130,3,8.992622702044786e-06,0.0,0.0021691973969631237,0.0007886167249764796,0.0
13658,15,4.1187868680185805e-05,6.132344503700552e-05,0.010845986984815618,0.0036120098867201064,0.0009881016253016847
13659,6,1.5124008460004622e-05,4.882328872642561e-07,0.004338394793926247,0.0013263145152896702,7.866872272756822e-06
18039,2,7.374004483753486e-06,0.0,0.0014461315979754157,0.000646670438493683,0.0
19821,15,3.135283115195922e-05,2.9609512506162997e-07,0.010845986984815618,0.0027495167807025257,4.770966049620175e-06
10778,8,3.9776736762412865e-05,7.943827795269068e-05,0.005784526391901663,0.0034882593115680063,0.001279985028708908
24795,3,9.617175018152651e-06,0.0,0.0021691973969631237,0.0008433874429777436,0.0
24796,3,9.617175018152651e-06,0.0,0.0021691973969631237,0.0008433874429777436,0.0
11719,5,1.1610069294703438e-05,8.450464969707663e-08,0.0036153289949385392,0.0010181562295343604,1.3616192250915373e-06
17990,3,9.371768125040294e-06,0.0,0.0021691973969631237,0.0008218662486893506,0.0
17993,14,3.9462420938052605e-05,2.2296044809440247e-07,0.01012292118582791,0.0034606950820625353,3.5925506306295547e-06
18079,9,2.6779207166812824e-05,1.8603863782448935e-07,0.006507592190889371,0.0023484284121646254,2.997631334840378e-06
18087,4,1.259355394604708e-05,0.0,0.0028922631959508315,0.0011044038650134848,0.0
18088,6,1.9145255825330914e-05,1.239496115777964e-06,0.004338394793926247,0.0016789616831557068,1.9971939375164903e-05
18162,4,1.1834697540792409e-05,0.0,0.0028922631959508315,0.0010378552203224,0.0
18181,6,1.486127130527763e-05,0.0,0.004338394793926247,0.0013032735269867444,0.0
18190,6,1.5806986716831347e-05,9.056704172237319e-07,0.004338394793926247,0.0013862089525383682,1.4593022468101753e-05
19137,4,1.0941583077614507e-05,5.370640195210903e-07,0.0028922631959508315,0.0009595326856940616,8.653685882448562e-06
22141,3,1.1580404909447037e-05,0.0,0.0021691973969631237,0.0010155547826456765,0.0
22142,3,1.1580404909447037e-05,0.0,0.0021691973969631237,0.0010155547826456765,0.0
22143,3,8.931419169853405e-06,0.0,0.0021691973969631237,0.0007832494221647221,0.0
22144,2,7.116130021809715e-06,0.0,0.0014461315979754157,0.0006240558887264691,0.0
22145,3,8.931419169853405e-06,0.0,0.0021691973969631237,0.0007832494221647221,0.0
10139,5,1.393245960368228e-05,0.0,0.0036153289949385392,0.0012218204885905708,0.0
10140,5,1.393245960368228e-05,0.0,0.0036153289949385392,0.0012218204885905708,0.0
10161,4,1.073254129819388e-05,0.0,0.0028922631959508315,0.0009412005651401251,0.0
17865,2,7.257007514170594e-06,0.0,0.0014461315979754157,0.0006364102763539267,0.0
18663,3,9.688658214289442e-06,0.0,0.0021691973969631237,0.0008496562308382004,0.0
14813,4,1.0309051725320152e-05,2.2664167607161492e-08,0.0028922631959508315,0.000904062238415328,3.651866074261181e-07
12294,14,2.389536794333835e-05,2.5156662789197717e-07,0.01012292118582791,0.002095527348800983,4.0534805854714395e-06
14227,4,1.0626469011105218e-05,0.0,0.0028922631959508315,0.0009318984535730953,0.0
14384,11,2.1988631000407094e-05,3.1636509838643154e-07,0.007953723788864787,0.0019283142127506745,5.09757512344132e-06
8439,4,1.1252137735751691e-05,0.0,0.0028922631959508315,0.0009867670760983925,0.0
8440,5,1.664170936097732e-05,2.4993867334559113e-05,0.0036153289949385392,0.0014594107602535324,0.00040272494346900277
15192,2,9.954870077674971e-06,0.0,0.0014461315979754157,0.0008730019370697368,0.0
15193,2,9.954870077674971e-06,0.0,0.0014461315979754157,0.0008730019370697368,0.0
15194,10,2.14994749269133e-05,6.475420611162311e-07,0.0072306579898770785,0.001885417198891379,1.0433813081669533e-05
15195,11,3.183479534926749e-05,3.699529725505643e-05,0.007953723788864787,0.002791783096040179,0.000596103387932317
16454,5,1.1407693286554048e-05,0.0,0.0036153289949385392,0.001000408670223961,0.0
16455,7,1.520991270815635e-05,1.0357804613623908e-07,0.005061460592913955,0.0013338479712216732,1.6689479149618948e-06
16456,5,1.1678950643290655e-05,0.0,0.0036153289949385392,0.0010241968458633945,0.0
11877,3,1.605351820814822e-05,6.071672213011919e-06,0.0021691973969631237,0.0014078287695514485,9.783255292255368e-05
10839,3,1.075633669015807e-05,1.1792345570994618e-06,0.0021691973969631237,0.0009432873249989664,1.9000947872037368e-05
10869,2,8.512952153719326e-06,0.0,0.0014461315979754157,0.000746551553399551,0.0
10893,37,0.00014986696752371654,0.0012023877512296907,0.02675343456254519,0.013142728325946079,0.01937401413955054
22343,3,1.0402498195243026e-05,4.966457297631656e-06,0.0021691973969631237,0.0009122571167631578,8.002427986261882e-05
22637,1,6.603725460055239e-06,0.0,0.0007230657989877079,0.0005791200762563274,0.0
22638,1,6.603725460055239e-06,0.0,0.0007230657989877079,0.0005791200762563274,0.0
22639,1,6.603725460055239e-06,0.0,0.0007230657989877079,0.0005791200762563274,0.0
22640,1,6.603725460055239e-06,0.0,0.0007230657989877079,0.0005791200762563274,0.0
22641,1,6.603725460055239e-06,0.0,0.0007230657989877079,0.0005791200762563274,0.0
22642,3,2.820281962108882e-05,2.4993867334559113e-05,0.0021691973969631237,0.0024732734800080236,0.00040272494346900277
22643,1,6.603725460055239e-06,0.0,0.0007230657989877079,0.0005791200762563274,0.0
22644,3,2.820281962108882e-05,2.4993867334559113e-05,0.0021691973969631237,0.0024732734800080236,0.00040272494346900277
22645,1,6.603725460055239e-06,0.0,0.0007230657989877079,0.0005791200762563274,0.0
22646,3,1.0094503560820285e-05,0.0,0.0021691973969631237,0.0008852472301086715,0.0
22647,4,2.58878954023028e-05,7.498160200367734e-05,0.0028922631959508315,0.0022702639669354187,0.0012081748304070084
22648,2,1.7407404250795237e-05,0.0,0.0014461315979754157,0.0015265591124469509,0.0
22649,15,6.548215165477895e-05,7.401750533721436e-06,0.010845986984815618,0.0057425204741062595,0.00011926403886856545
22650,4,2.2456029682150902e-05,2.4993867334559113e-05,0.0028922631959508315,0.001969303191146411,0.00040272494346900277
22651,4,1.15287562869899e-05,0.0,0.0028922631959508315,0.0010110254068627436,0.0
22652,5,2.441780347863688e-05,0.0005090626610769471,0.0036153289949385392,0.0021413428371751123,0.008202501384046417
22653,1,6.603725460055239e-06,0.0,0.0007230657989877079,0.0005791200762563274,0.0
22654,1,6.603725460055239e-06,0.0,0.0007230657989877079,0.0005791200762563274,0.0
22655,9,3.692095341478093e-05,0.0001999509386764729,0.006507592190889371,0.003237818635307924,0.003221799547752022
22656,1,6.603725460055239e-06,0.0,0.0007230657989877079,0.0005791200762563274,0.0
22657,1,6.603725460055239e-06,0.0,0.0007230657989877079,0.0005791200762563274,0.0
22658,18,8.173550005131844e-05,9.099587887535845e-05,0.013015184381778741,0.0071678735448479185,0.0014662120785653675
