node,degree,pagerank,betweenness
10414,52,5.232237952017784e-05,5.576860334748794e-05
13130,6,8.992622702044786e-06,0.0
13658,30,4.1187868680185805e-05,4.891447728537127e-05
13659,12,1.5124008460004622e-05,4.844463575880054e-07
18039,4,7.374004483753486e-06,0.0
19821,30,3.135283115195922e-05,2.5767785366478127e-07
10778,16,3.9776736762412865e-05,7.979056833938831e-05
24795,6,9.617175018152651e-06,0.0
24796,6,9.617175018152651e-06,0.0
11719,10,1.1610069294703438e-05,1.1104654840639656e-07
17990,6,9.371768125040294e-06,0.0
17993,28,3.9462420938052605e-05,1.2951876340447027e-07
18079,18,2.6779207166812824e-05,1.0043136037549512e-07
18087,8,1.259355394604708e-05,0.0
18088,12,1.9145255825330914e-05,1.2529556866957381e-06
18162,8,1.1834697540792409e-05,0.0
18181,12,1.486127130527763e-05,0.0
18190,12,1.5806986716831347e-05,1.0410138810362866e-06
19137,8,1.0941583077614507e-05,5.314858380261891e-08
22141,6,1.1580404909447037e-05,0.0
22142,6,1.1580404909447037e-05,0.0
22143,6,8.931419169853405e-06,0.0
22144,4,7.116130021809715e-06,0.0
22145,6,8.931419169853405e-06,0.0
10139,10,1.393245960368228e-05,0.0
10140,10,1.393245960368228e-05,0.0
10161,8,1.073254129819388e-05,0.0
17865,4,7.257007514170594e-06,0.0
18663,6,9.688658214289442e-06,0.0
14813,8,1.0309051725320152e-05,8.364035174422472e-08
12294,28,2.389536794333835e-05,2.8083510957151945e-07
14227,8,1.0626469011105218e-05,0.0
14384,22,2.1988631000407094e-05,6.515608550648478e-06
8439,8,1.1252137735751691e-05,0.0
8440,10,1.664170936097732e-05,2.5375453095392077e-05
15192,4,9.954870077674971e-06,0.0
15193,4,9.954870077674971e-06,0.0
15194,20,2.14994749269133e-05,3.8923878350099097e-07
15195,22,3.183479534926749e-05,2.0561629928952935e-05
16454,10,1.1407693286554048e-05,0.0
16455,14,1.520991270815635e-05,1.1194787153197348e-07
16456,10,1.1678950643290655e-05,0.0
11877,6,1.605351820814822e-05,5.976116019815319e-06
10839,6,1.075633669015807e-05,1.9405484653742107e-07
10869,4,8.512952153719326e-06,0.0
10893,74,0.00014986696752371654,0.00028582688630057225
22343,6,1.0402498195243026e-05,3.970905129066746e-06
22637,2,6.603725460055239e-06,0.0
22638,2,6.603725460055239e-06,0.0
22639,2,6.603725460055239e-06,0.0
22640,2,6.603725460055239e-06,0.0
22641,2,6.603725460055239e-06,0.0
22642,6,2.820281962108882e-05,2.5375453095392077e-05
22643,2,6.603725460055239e-06,0.0
22644,6,2.820281962108882e-05,2.5375453095392077e-05
22645,2,6.603725460055239e-06,0.0
22646,6,1.0094503560820285e-05,0.0
22647,8,2.58878954023028e-05,7.612635928617623e-05
22648,4,1.7407404250795237e-05,0.0
22649,30,6.548215165477895e-05,7.135376452464098e-06
22650,8,2.2456029682150902e-05,2.5375453095392077e-05
22651,8,1.15287562869899e-05,0.0
22652,10,2.441780347863688e-05,5.0750906190784155e-05
22653,2,6.603725460055239e-06,0.0
22654,2,6.603725460055239e-06,0.0
22655,18,3.692095341478093e-05,0.00020300362476313662
22656,2,6.603725460055239e-06,0.0
22657,2,6.603725460055239e-06,0.0
22658,36,8.173550005131844e-05,9.26884572223812e-05
22659,26,4.6379936774960064e-05,3.2017890951418675e-05
22660,10,3.759773406917904e-05,5.423254435218966e-06
22661,2,6.603725460055239e-06,0.0
22662,4,8.164832757233783e-06,0.0
22663,22,5.059145151921101e-05,5.630040864884766e-06
22664,2,6.603725460055239e-06,0.0
22665,2,6.603725460055239e-06,0.0
22666,2,6.603725460055239e-06,0.0
22667,2,6.603725460055239e-06,0.0
22668,32,5.828003203117032e-05,7.633336337312378e-06
22669,10,1.765047592075744e-05,0.0
22670,28,4.46021418623595e-05,2.6886433815559214e-06
22671,4,8.686689480344533e-06,0.0
22672,6,1.4399644036092664e-05,0.0
22673,6,1.4399644036092664e-05,0.0
22674,4,8.686689480344533e-06,0.0
22675,2,6.603725460055239e-06,0.0
22676,24,5.4451593560245555e-05,5.552963355723565e-06
22677,2,6.603725460055239e-06,0.0
22678,2,6.603725460055239e-06,0.0
22679,8,2.58878954023028e-05,7.612635928617623e-05
22680,2,6.603725460055239e-06,0.0
22681,4,9.542354570298314e-06,0.0
22682,2,6.603725460055239e-06,0.0
22683,2,6.603725460055239e-06,0.0
22684,8,1.6172340624745746e-05,2.9789849011754387e-06
22685,2,6.603725460055239e-06,0.0
22686,2,6.603725460055239e-06,0.0
22687,8,2.704703881720137e-05,1.9291590097304214e-06
22688,2,6.603725460055239e-06,0.0
22689,2,6.603725460055239e-06,0.0
22690,2,6.603725460055239e-06,0.0
22691,2,6.603725460055239e-06,0.0
22692,10,2.441780347863688e-05,5.0750906190784155e-05
22693,2,6.603725460055239e-06,0.0
22694,8,4.064473793314885e-05,0.00015225271857235246
22695,4,8.846361207916428e-06,0.0
22696,2,6.603725460055239e-06,0.0
22697,2,6.603725460055239e-06,0.0
22698,2,6.603725460055239e-06,0.0
22699,8,1.1598513660344819e-05,0.0
22700,4,1.7407404250795237e-05,0.0
22701,6,1.101035662935792e-05,0.0
22702,2,6.603725460055239e-06,0.0
22703,2,6.603725460055239e-06,0.0
22704,2,6.603725460055239e-06,0.0
22705,4,1.7407404250795237e-05,0.0
22706,2,6.603725460055239e-06,0.0
22707,2,6.603725460055239e-06,0.0
22708,6,1.4064682320638181e-05,0.0
22709,2,6.603725460055239e-06,0.0
22710,2,6.603725460055239e-06,0.0
22711,2,6.603725460055239e-06,0.0
22712,2,6.603725460055239e-06,0.0
22713,2,6.603725460055239e-06,0.0
22714,6,1.2303420570686923e-05,0.0
22715,6,1.2303420570686923e-05,0.0
22716,4,1.7407404250795237e-05,0.0
22717,2,6.603725460055239e-06,0.0
22718,2,6.603725460055239e-06,0.0
22719,2,6.603725460055239e-06,0.0
22720,2,6.603725460055239e-06,0.0
22721,34,7.240405734130119e-05,0.0007595080666575144
22722,2,6.603725460055239e-06,0.0
22723,2,6.603725460055239e-06,0.0
22724,10,2.0889113787665867e-05,0.0
22725,10,2.0889113787665867e-05,0.0
22726,10,2.0889113787665867e-05,0.0
22727,10,2.0889113787665867e-05,0.0
22728,10,2.0889113787665867e-05,0.0
22729,2,6.603725460055239e-06,0.0
22730,2,6.603725460055239e-06,0.0
22731,8,2.2456029682150902e-05,2.5375453095392077e-05
22732,2,6.603725460055239e-06,0.0
22733,2,6.603725460055239e-06,0.0
22734,12,3.726591081766584e-05,5.555788268095584e-05
22735,2,6.603725460055239e-06,0.0
22736,2,6.603725460055239e-06,0.0
22737,2,6.603725460055239e-06,0.0
22738,20,4.7384333113475306e-05,9.02107745692521e-05
22739,4,1.7407404250795237e-05,0.0
22740,2,6.603725460055239e-06,0.0
22741,2,6.603725460055239e-06,0.0
22742,2,6.603725460055239e-06,0.0
22743,32,5.095385085070485e-05,0.0001463975406756966
22744,12,2.1549904659163302e-05,0.0
22745,12,2.1549904659163302e-05,0.0
22746,12,2.1549904659163302e-05,0.0
22747,12,2.1549904659163302e-05,0.0
22748,12,2.1549904659163302e-05,0.0
22749,10,1.7588796620177133e-05,0.0
22750,10,1.7588796620177133e-05,0.0
22751,20,3.1624170124448336e-05,1.164638890297539e-05
22752,2,6.603725460055239e-06,0.0
22753,18,3.1685543207432166e-05,1.68803707590474e-05
22754,16,2.4511134703048777e-05,2.6859197353700075e-05
14268,42,3.718424221965135e-05,2.7879304926833486e-06
16479,20,1.9106717102372827e-05,0.0
16480,28,2.6533798584878304e-05,4.0631819617054095e-06
16481,48,4.501584915525266e-05,1.078944072712724e-05
16482,8,1.1093716191303359e-05,0.0
16483,8,1.1093716191303359e-05,0.0
16484,6,8.866743909792673e-06,0.0
16485,12,1.3954026562554784e-05,0.0
16486,12,1.3954026562554784e-05,0.0
16487,12,1.3954026562554784e-05,0.0
16488,4,7.34854937864922e-06,0.0
16489,26,2.8983902958010622e-05,1.1920001643760034e-06
16490,10,1.3434575031601685e-05,4.257159372162392e-07
13582,12,1.3380100306644237e-05,1.1684690125843055e-06
14823,32,3.164808116322255e-05,1.3658692260313431e-05
18700,6,8.537249788621805e-06,0.0
19178,4,7.135559704066428e-06,0.0
13921,10,1.3674573083792493e-05,4.734489452551801e-07
19749,6,1.0662508904148094e-05,0.0
11680,22,4.153597607798139e-05,4.223523870594065e-05
11681,6,1.0315690081975143e-05,0.0
14349,6,9.318465456140181e-06,4.728724735033824e-06
18602,32,3.317308214934992e-05,1.6297579220527678e-05
21478,8,1.0999871288128611e-05,0.0
21479,2,5.643409235650504e-06,0.0
21480,2,5.643409235650504e-06,0.0
21481,10,1.2224309558718553e-05,0.0
21482,2,5.643409235650504e-06,0.0
21483,2,5.643409235650504e-06,0.0
21484,2,5.643409235650504e-06,0.0
21485,18,1.9222607182732424e-05,1.1235920836900551e-05
21486,2,5.643409235650504e-06,0.0
21487,4,7.015794893737277e-06,0.0
10865,2,5.997311289761329e-06,0.0
10871,2,5.997311289761329e-06,0.0
10873,2,5.997311289761329e-06,0.0
10874,10,2.01246138788074e-05,0.0
10875,10,2.01246138788074e-05,0.0
10876,6,1.2901253140338725e-05,0.0
10885,2,5.997311289761329e-06,0.0
10886,4,1.0039119626175786e-05,8.074081259471005e-08
10887,2,5.997311289761329e-06,0.0
10888,6,2.0842798416915787e-05,3.2762908510986288e-06
10892,22,3.526206398767e-05,2.6179642882089823e-06
10894,24,4.6959662044206914e-05,1.4175911511614638e-05
10895,8,1.640708531092994e-05,0.0
10896,8,1.640708531092994e-05,0.0
18228,8,1.0353754818621558e-05,0.0
28080,2,5.548923980296536e-06,0.0
28081,8,1.3107777606899609e-05,0.0
28082,10,1.5298615257564702e-05,5.706377460756572e-07
28083,8,1.3107777606899609e-05,0.0
10525,10,1.4666939663766883e-05,2.428211439565331e-05
13060,10,1.1741499815249272e-05,0.0
20477,4,7.008381363870378e-06,0.0
28084,10,1.1138657399218559e-05,0.0
18725,28,2.823443515037932e-05,8.381349037917973e-07
22393,6,8.637382124803922e-06,0.0
15997,20,2.137453492821422e-05,2.932681724259809e-07
10490,4,7.169664500448933e-06,0.0
11195,18,1.7140658916075635e-05,2.0266384778628268e-08
11298,48,5.6398479015105364e-05,9.686060141874597e-05
12040,12,1.4848617454713485e-05,1.6673845049959947e-06
12305,4,6.705100322069425e-06,0.0
14388,14,1.5421933315506385e-05,9.067311902404658e-07
14499,14,1.4337654923310305e-05,1.1003629343492741e-07
14517,12,1.29668712186835e-05,0.0
16072,20,2.4905895098170595e-05,2.193119900059293e-05
16386,28,2.48615858220911e-05,4.362889182436022e-06
16698,8,9.72144446369197e-06,0.0
17110,30,2.9008584121921392e-05,4.067483866567677e-06
17111,50,4.0905122860952344e-05,8.01739487898699e-06
17118,6,8.516916762844649e-06,0.0
17120,36,2.9692676273565844e-05,4.822767141133511e-07
17121,10,1.1192932213497555e-05,0.0
17122,10,1.1192932213497555e-05,0.0
17123,8,9.925052585015773e-06,0.0
17124,18,1.856609477009383e-05,1.03438275810174e-07
17125,10,1.1447919444604397e-05,0.0
17127,8,9.490770135711102e-06,0.0
17128,20,2.4743191084452992e-05,4.1661504786980073e-07
17129,12,1.4161176298605748e-05,0.0
17130,14,1.70344729593379e-05,6.459755265348109e-07
17131,6,9.487036852548166e-06,0.0
17133,12,1.2470803839062602e-05,0.0
17138,18,1.6849827659498894e-05,7.633168689339623e-08
17140,12,2.0541374647740293e-05,5.3207766970686445e-05
17141,8,9.775316308106147e-06,0.0
14235,22,1.9609772898101404e-05,1.4047913939076532e-09
17818,28,2.9514609932271985e-05,7.754889959599217e-06
17971,12,1.4595167722732162e-05,1.2240789490936743e-08
14275,20,2.9938888564942237e-05,7.613915984482036e-05
14276,34,3.416521162339118e-05,1.4348811186474541e-06
16801,12,1.3684024293176577e-05,0.0
21493,8,1.0925126482835666e-05,0.0
21494,8,1.0925126482835666e-05,0.0
14695,6,1.1060138766924837e-05,0.0
1001,26,3.0232298581290075e-05,7.489712723294812e-05
8466,10,1.2305470669178736e-05,3.637574603721618e-06
9927,16,2.2776401339780013e-05,4.36975363957237e-05
10557,36,3.35390707527845e-05,2.3605914142121353e-05
10841,42,4.217464871412253e-05,4.818861663937076e-06
10842,98,8.38367069709811e-05,3.112830147437305e-05
10849,110,9.112123082324901e-05,2.1502109339727673e-05
11667,34,3.581376285934713e-05,4.8892772496598745e-05
11999,16,1.673014976137745e-05,3.9046765134285765e-06
12275,8,1.4979526940423302e-05,1.366541283656443e-08
13079,6,1.4273920808723497e-05,2.8428507493275494e-08
13197,42,3.4836762027212425e-05,1.2797323843091416e-06
13378,6,1.22981509557497e-05,2.0532176770180055e-06
13474,14,2.1642723849473956e-05,2.2840309543337595e-05
13475,10,1.698272520815628e-05,1.9676362632632435e-05
14222,28,3.212653367954998e-05,2.4620999869648677e-05
14353,14,2.6710931456519886e-05,0.00011172194671202501
14832,62,5.1056396800691826e-05,2.0271027756443902e-05
14834,36,3.0117499327092165e-05,5.580047007458301e-07
17273,12,1.4809336152558626e-05,1.2657524139434895e-05
17893,42,5.878365884982698e-05,9.91867981573664e-05
18123,22,2.4031456438581993e-05,4.5999783393394694e-05
18146,10,1.3563383301826441e-05,1.0020807507394665e-05
18246,10,1.5991125656962052e-05,7.86331658539043e-06
18649,18,2.1326569804890234e-05,2.2657946997552124e-07
18650,6,1.1240992956063893e-05,0.0
20207,32,3.231125705101076e-05,8.056940780101497e-06
20265,14,1.7565537810938574e-05,2.370309198241144e-07
20288,32,3.4105521184195715e-05,2.4108085535282155e-06
20290,44,4.158805107876891e-05,7.510054175544953e-06
20324,10,1.4432069789547578e-05,5.064898750860085e-07
20336,114,0.00010034091869009724,0.00020959675718351537
20612,24,2.50321595815716e-05,7.857215491796131e-07
20621,44,3.6752973703998733e-05,2.311802096351246e-06
20626,66,5.430862307480138e-05,5.22226356855456e-06
20832,4,8.621863952071553e-06,0.0
20918,20,3.728650514718347e-05,2.5743070814379572e-05
21350,18,4.1302532246360475e-05,0.00010539123738781273
21408,40,3.241818326450044e-05,2.5996896001702256e-07
21411,32,2.6609965572885606e-05,2.2345574026803976e-07
21415,76,5.801909254749188e-05,1.0059255570644429e-05
21422,22,2.1914435180833546e-05,1.7662934745147502e-07
22022,12,1.4075454291733243e-05,0.0
22181,40,3.4814536082105453e-05,1.3061060687073674e-05
22238,32,2.8683828930418375e-05,1.6691252400626444e-05
22312,14,1.7563977491029e-05,6.379824281890921e-07
22313,10,1.2051483582973382e-05,1.2062351602625804e-08
22314,4,7.882158695748888e-06,0.0
22315,18,1.7857824001875567e-05,8.688641506115423e-09
22316,10,1.2753748381718024e-05,0.0
22324,34,3.060144451306369e-05,3.1565514555855743e-07
22327,12,1.933558423326659e-05,8.904807879848961e-07
22333,4,7.882158695748888e-06,0.0
22337,4,7.882158695748888e-06,0.0
22338,10,1.2995083319910704e-05,0.0
23073,72,5.890657633289151e-05,3.842744163665334e-05
23089,8,1.0869288480530073e-05,0.0
23094,10,1.263189991280194e-05,0.0
23139,102,9.060120933922533e-05,4.0188442947953336e-05
23372,32,3.090089019358371e-05,4.5407027142551215e-05
23394,18,1.696639495565489e-05,5.813164429468355e-07
23410,30,2.8841489699017102e-05,3.3554296566920773e-06
23475,20,2.3674132377967648e-05,7.476481447345095e-05
23603,16,1.619027801650997e-05,2.627317347903058e-08
23642,12,1.5013838088259484e-05,2.043488509495527e-07
23666,24,2.6206188570540286e-05,1.870625442679923e-06
23726,12,1.4807156896164737e-05,0.0
23755,14,1.8018609046575423e-05,8.78399596678045e-05
23760,6,1.0597533733927154e-05,0.0
23768,8,1.6088803446295862e-05,2.5380436632642935e-05
23817,4,8.724356460512952e-06,0.0
23880,6,1.0807346364562928e-05,0.0
23881,16,2.288199420120758e-05,1.0653224557040525e-06
23897,10,2.5509321461572194e-05,7.612635928617623e-05
23958,8,1.2784637540626741e-05,1.577701304538377e-07
23960,52,0.00011782805382244814,0.00025375281581314625
23981,8,1.1112876197826115e-05,1.3650467749870204e-07
23994,12,1.3870921987980897e-05,0.0
23995,8,1.071079949892785e-05,0.0
24044,8,1.1845343222820915e-05,0.0
24048,8,1.1845343222820915e-05,0.0
24074,12,1.5986307538853524e-05,0.0
24075,12,1.5986307538853524e-05,0.0
24076,18,2.1082768509244183e-05,1.576902457088071e-06
24079,6,1.0520340010934488e-05,0.0
24080,4,7.913843480158319e-06,0.0
24082,4,7.913843480158319e-06,0.0
24083,8,1.3093877018171083e-05,0.0
24084,10,1.6174533558747712e-05,4.6582792980205353e-07
24086,6,1.0523158229400879e-05,0.0
24672,4,8.694592311482337e-06,0.0
24780,22,4.5132436183919415e-05,0.00011308894234552766
24781,6,1.1803182282525746e-05,0.0
24925,8,1.1612138952214738e-05,0.0
24926,14,1.766070979814524e-05,1.6451895737328545e-09
25044,10,1.3885898799791382e-05,0.0
25082,12,3.0263846304131763e-05,1.3478741818848562e-05
25088,4,1.1729280909073654e-05,0.0
25111,4,1.1729280909073654e-05,0.0
25124,32,5.558747208230899e-05,0.000408618427649253
25129,4,1.1729280909073654e-05,0.0
25151,4,1.1273415138150891e-05,0.0
25152,2,6.471795686873995e-06,0.0
25153,2,6.471795686873995e-06,0.0
25154,2,6.471795686873995e-06,0.0
25155,2,6.471795686873995e-06,0.0
25156,6,1.415359213490953e-05,0.0
25157,6,1.415359213490953e-05,0.0
25158,50,0.00010738383680704707,0.001260486792534374
25159,2,6.471795686873995e-06,0.0
25160,8,1.5840302119721e-05,1.9348707587642994e-05
25161,2,6.471795686873995e-06,0.0
25162,18,3.4122833297565685e-05,3.379759595949104e-05
25163,22,4.229477965730184e-05,5.492109343417372e-05
25164,22,4.210469169125005e-05,5.069639393923659e-05
25165,2,6.471795686873995e-06,0.0
25166,2,6.471795686873995e-06,0.0
25167,2,6.471795686873995e-06,0.0
25168,2,6.471795686873995e-06,0.0
25169,2,6.471795686873995e-06,0.0
25170,2,6.471795686873995e-06,0.0
25171,8,2.2812053557226584e-05,0.0008330215737516207
25172,2,6.471795686873995e-06,0.0
25173,2,6.471795686873995e-06,0.0
25174,8,1.6299721633107245e-05,4.780652208723352e-07
25175,2,6.471795686873995e-06,0.0
25176,2,6.471795686873995e-06,0.0
25177,2,6.471795686873995e-06,0.0
25178,2,6.471795686873995e-06,0.0
25179,2,6.471795686873995e-06,0.0
25180,2,6.471795686873995e-06,0.0
25181,2,6.471795686873995e-06,0.0
25182,4,1.0566787287832942e-05,0.0
25183,2,6.471795686873995e-06,0.0
25184,2,6.471795686873995e-06,0.0
25185,6,1.3108596148221293e-05,0.0
25186,8,1.7388467866835718e-05,1.920296223961817e-08
25187,6,1.5118185348591916e-05,0.0
25188,6,1.5118185348591916e-05,0.0
25189,6,1.5118185348591916e-05,0.0
25190,2,6.471795686873995e-06,0.0
25191,2,6.471795686873995e-06,0.0
25192,4,1.1273415138150891e-05,0.0
25193,2,6.471795686873995e-06,0.0
25194,2,6.471795686873995e-06,0.0
25195,10,3.0093408439476974e-05,7.612635928617623e-05
25196,4,1.1642280110991647e-05,0.0
25197,4,1.02075060820465e-05,0.0
25198,2,6.471795686873995e-06,0.0
25199,2,6.471795686873995e-06,0.0
25200,8,1.0703486183355979e-05,0.0
25201,2,6.471795686873995e-06,0.0
25202,2,6.471795686873995e-06,0.0
25203,4,9.749827544464688e-06,0.0
25204,2,6.471795686873995e-06,0.0
25205,2,6.471795686873995e-06,0.0
25206,8,1.8499785792785225e-05,6.896398989894315e-06
25207,6,1.372437004022434e-05,0.0
25208,2,6.471795686873995e-06,0.0
25209,2,6.471795686873995e-06,0.0
25210,2,6.471795686873995e-06,0.0
25211,4,8.412091788555977e-06,0.0
25212,2,6.471795686873995e-06,0.0
25213,2,6.471795686873995e-06,0.0
25214,2,6.471795686873995e-06,0.0
25215,6,1.8837397930955185e-05,0.00020150772109967367
25216,4,8.250896719524844e-06,0.0
25217,2,6.471795686873995e-06,0.0
25218,2,6.471795686873995e-06,0.0
25219,2,6.471795686873995e-06,0.0
25220,2,6.471795686873995e-06,0.0
25221,2,6.471795686873995e-06,0.0
25222,8,1.0956586238578742e-05,0.0
25223,2,6.471795686873995e-06,0.0
25224,2,6.471795686873995e-06,0.0
25225,2,6.471795686873995e-06,0.0
25226,2,6.471795686873995e-06,0.0
25227,2,6.471795686873995e-06,0.0
25228,2,6.471795686873995e-06,0.0
25229,2,6.471795686873995e-06,0.0
25230,2,6.471795686873995e-06,0.0
25231,2,6.471795686873995e-06,0.0
25232,2,6.471795686873995e-06,0.0
25233,4,1.1273415138150891e-05,0.0
25234,4,1.1273415138150891e-05,0.0
25235,4,1.1273415138150891e-05,0.0
25236,4,1.1273415138150891e-05,0.0
25237,8,2.5760551935296773e-05,7.612635928617623e-05
25238,8,1.1122683938751712e-05,0.0
25239,2,6.471795686873995e-06,0.0
25240,4,1.0587385616738013e-05,0.0
25241,8,1.917430484759301e-05,6.901951163663048e-06
25242,6,1.6277572038684e-05,1.1980242183315778e-05
25243,2,6.471795686873995e-06,0.0
25244,2,6.471795686873995e-06,0.0
25245,2,6.471795686873995e-06,0.0
25246,6,1.4559122599854525e-05,0.0
25247,2,6.471795686873995e-06,0.0
25248,2,6.471795686873995e-06,0.0
25249,2,6.471795686873995e-06,0.0
25250,2,6.471795686873995e-06,0.0
25251,2,6.471795686873995e-06,0.0
25252,2,6.471795686873995e-06,0.0
25253,2,6.471795686873995e-06,0.0
25254,6,1.2558630736002006e-05,0.0
25255,6,1.2558630736002006e-05,0.0
25256,2,6.471795686873995e-06,0.0
25257,2,6.471795686873995e-06,0.0
25258,2,6.471795686873995e-06,0.0
25259,4,9.869701049858922e-06,3.8808227564023355e-05
25260,2,6.471795686873995e-06,0.0
25261,2,6.471795686873995e-06,0.0
25262,6,1.1616000967877434e-05,0.0
25263,2,6.471795686873995e-06,0.0
25264,2,6.471795686873995e-06,0.0
25265,2,6.471795686873995e-06,0.0
25266,6,1.2604419286493895e-05,0.0
25267,2,6.471795686873995e-06,0.0
25268,4,1.1273415138150891e-05,0.0
25269,2,6.471795686873995e-06,0.0
25270,8,2.5760551935296773e-05,7.604459090885488e-05
25271,2,6.471795686873995e-06,0.0
25272,2,6.471795686873995e-06,0.0
25273,8,1.2207862793416075e-05,0.0
25274,2,6.471795686873995e-06,0.0
25275,2,6.471795686873995e-06,0.0
25276,2,6.471795686873995e-06,0.0
25277,4,8.679355172769787e-06,0.0
25278,2,6.471795686873995e-06,0.0
25279,2,6.471795686873995e-06,0.0
25280,2,6.471795686873995e-06,0.0
25281,2,6.471795686873995e-06,0.0
25282,2,6.471795686873995e-06,0.0
25283,2,6.471795686873995e-06,0.0
25284,6,9.847462966416149e-06,0.0
25285,2,6.471795686873995e-06,0.0
25286,2,6.471795686873995e-06,0.0
25287,2,6.471795686873995e-06,0.0
25288,2,6.471795686873995e-06,0.0
25289,4,1.1273415138150891e-05,0.0
25290,2,6.471795686873995e-06,0.0
25291,2,6.471795686873995e-06,0.0
25292,4,9.240034314115512e-06,0.0
25293,2,6.471795686873995e-06,0.0
25294,4,1.1273415138150891e-05,0.0
25295,4,1.1273415138150891e-05,0.0
25296,2,6.471795686873995e-06,0.0
25297,2,6.471795686873995e-06,0.0
9339,50,4.779681465310074e-05,7.5328932644958154e-06
9340,38,3.490589430026975e-05,7.709997053600422e-07
9346,68,6.675794005842262e-05,3.293219790595589e-05
8441,6,1.3211942807940245e-05,0.0
8442,2,5.686552376287778e-06,0.0
8443,2,5.686552376287778e-06,0.0
8446,4,7.92241319056334e-06,0.0
8447,16,1.6830478609210372e-05,3.0742627068466886e-06
8448,4,7.479359459848301e-06,0.0
8449,8,1.2122410235027463e-05,0.0
8450,8,1.2122410235027463e-05,0.0
8451,8,1.2122410235027463e-05,0.0
8452,22,2.3091119833458372e-05,2.601684808431026e-06
8454,2,5.686552376287778e-06,0.0
8455,4,9.881788756284068e-06,0.0
8456,6,9.072920149660289e-06,0.0
8458,2,5.686552376287778e-06,0.0
8459,2,5.686552376287778e-06,0.0
8460,4,6.993793901491143e-06,0.0
8462,2,5.686552376287778e-06,0.0
8463,14,1.570394876020394e-05,1.6453423237046966e-07
8464,10,1.870970040085996e-05,1.5253396972776512e-05
8465,2,5.686552376287778e-06,0.0
8468,2,5.686552376287778e-06,0.0
8470,2,5.686552376287778e-06,0.0
8471,4,9.881788756284068e-06,0.0
8472,6,1.0404614928299924e-05,0.0
8473,6,1.0404614928299924e-05,0.0
8475,2,5.686552376287778e-06,0.0
8476,6,1.0499601178723945e-05,0.0
8477,22,2.9890148658420535e-05,0.0005759255924797915
8478,24,3.545305867338994e-05,0.0007756751511313866
8479,2,5.686552376287778e-06,0.0
8480,8,1.1585856957459763e-05,1.2696846859478783e-06
8481,2,5.686552376287778e-06,0.0
8482,4,9.881788756284068e-06,0.0
8483,4,9.16195404908501e-06,0.0
8485,2,5.686552376287778e-06,0.0
8486,6,9.199983921961008e-06,0.0
8487,2,5.686552376287778e-06,0.0
8491,4,9.410536933615363e-06,0.0
8492,6,1.302699650463843e-05,6.510658910881742e-06
8493,2,5.686552376287778e-06,0.0
8496,6,8.347383639597705e-06,0.0
8497,4,1.0944037598487434e-05,1.0924680413879323e-05
8498,4,7.94478031215463e-06,0.0
8499,2,5.686552376287778e-06,0.0
8500,14,1.5461079150276404e-05,1.262402916619624e-07
8502,4,1.5671482773061643e-05,0.0001520262398804288
8503,8,1.2398649196336854e-05,0.0
8504,8,1.2398649196336854e-05,0.0
8505,8,1.2398649196336854e-05,0.0
8506,14,1.629175663450871e-05,3.100703297936422e-07
8507,14,1.780118011042327e-05,4.275164679407313e-06
8508,4,7.797229165011462e-06,0.0
8509,2,5.686552376287778e-06,0.0
8513,2,5.686552376287778e-06,0.0
8516,14,1.5567162974722478e-05,1.0775258929525342e-05
8517,2,5.686552376287778e-06,0.0
8518,2,5.686552376287778e-06,0.0
8520,2,5.686552376287778e-06,0.0
8522,2,5.686552376287778e-06,0.0
8523,2,5.686552376287778e-06,0.0
8524,18,3.6333256403150216e-05,4.464275298788556e-05
8525,4,9.881788756284068e-06,0.0
8527,20,2.7984818991764077e-05,0.0002079192897766254
8528,2,5.686552376287778e-06,0.0
8530,16,2.782201681639041e-05,2.5602534685827525e-05
8532,8,1.1547072575797676e-05,0.0
8533,8,1.1547072575797676e-05,0.0
8534,4,9.881788756284068e-06,0.0
8535,4,9.881788756284068e-06,0.0
8536,12,1.3607039335142338e-05,0.0
8537,6,1.3211942807940245e-05,0.0
8538,6,1.3211942807940245e-05,0.0
8542,2,5.686552376287778e-06,0.0
11753,12,1.2912973005723289e-05,0.0
22367,12,1.4331150031119732e-05,0.0
22368,12,1.4331150031119732e-05,0.0
22369,12,1.4331150031119732e-05,0.0
10371,10,1.1293207791754172e-05,0.0
11103,4,7.3133064689933825e-06,0.0
21113,12,1.3450767293430329e-05,0.0
21114,12,1.3450767293430329e-05,0.0
21115,12,1.3450767293430329e-05,0.0
13168,52,4.6756947254726424e-05,7.6065259963944656e-06
13570,4,7.177546053405718e-06,0.0
13571,36,3.430068207184199e-05,2.362890281879243e-06
13685,26,3.0448911097211277e-05,2.923292283211182e-06
13686,2,5.744516622516978e-06,0.0
13687,6,1.1974479194084184e-05,4.858951030434867e-07
13688,2,5.744516622516978e-06,0.0
13689,10,1.3197133778504166e-05,0.0
13690,10,1.3197133778504166e-05,0.0
13691,2,5.744516622516978e-06,0.0
13692,2,5.744516622516978e-06,0.0
13693,4,9.25011059182706e-06,0.0
13694,8,1.6830449486931043e-05,5.318625658844406e-06
13695,6,1.0487060057225977e-05,0.0
13696,6,1.0487060057225977e-05,0.0
13698,2,5.744516622516978e-06,0.0
13700,2,5.744516622516978e-06,0.0
13701,4,7.295728188506809e-06,0.0
13702,14,2.0878089265470526e-05,2.872245045103808e-05
